name,Unnamed: 0,ra,dec,dist,nplanets,date,mabs,mapp,type,commentary,subtype,importance,teff_val,mass
Kepler-399,2286,299.501738,40.670806,6.990000000000001e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-289,1970,297.465344,42.88285,7e-07,3,01/01/2014,,,exoplanet, ,,0,,
TYC 4282-00605-1,3141,343.871704,62.23918199999999,7e-07,1,01/01/2017,,,exoplanet, ,,0,,
Kepler-1215,815,297.4636220000001,48.181416,7.009999999999999e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1090,1229,295.662872,44.525845000000004,7.02e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-982,785,288.41767999999996,46.59042700000001,7.02e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1259,1142,297.841489,46.967682,7.040000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1311,313,289.651263,43.824417,7.05e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-1034,1014,286.115368,37.966997,7.06e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-586,1602,293.0572200000001,45.551193,7.070000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-400,2752,290.944481,40.480035,7.09e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1269,1151,287.805581,45.340548999999996,7.1e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-416,2772,291.556965,39.227287,7.11e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-528,2866,295.684814,47.748081,7.11e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-481,937,291.90703199999996,49.262054,7.13e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1145,1044,295.308161,43.044415,7.140000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-387,2681,287.798184,45.65671500000001,7.140000000000002e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1288,1306,285.713488,41.605872999999995,7.15e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1025,1006,284.510201,43.961665999999994,7.159999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-184,60,291.951908,43.07471500000001,7.159999999999998e-07,3,01/01/2014,,,exoplanet, ,,0,,
HATS-50,3435,300.42749,-26.077582999999997,7.170000000000002e-07,1,01/01/2017,,,exoplanet, ,,0,,
Kepler-373,2590,289.387993,50.59705,7.179999999999998e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-379,2603,295.701103,38.945831,7.19e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1553,3057,291.919159,39.022273,7.19e-07,1,01/01/2016,,,exoplanet, ,,0,,
HAT-P-53,690,21.871105,38.968146999999995,7.19e-07,1,01/01/2015,,,exoplanet, ,,0,,
Kepler-402,2757,288.370225,43.35461,7.2e-07,4,01/01/2014,,,exoplanet, ,,0,,
Kepler-428,2369,290.581722,40.5774,7.2e-07,1,01/01/2014,,,exoplanet, ,,0,,
Kepler-336,2305,290.237643,41.33137,7.21e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1391,618,294.831023,46.659591999999996,7.21e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-339,1594,293.351712,48.444641,7.22e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1409,3396,290.084786,51.208603000000004,7.22e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-819,762,295.3707970000001,39.177217999999996,7.22e-07,1,01/01/2016,,,exoplanet, ,,0,,
K2-246,3290,181.629715,-1.16056,7.23e-07,1,01/01/2018,,,exoplanet, ,,0,,
Kepler-553,2969,298.550829,48.332454999999996,7.25e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-423,1881,292.855742,46.391178000000004,7.25e-07,1,01/01/2014,,,exoplanet, ,,0,,
Kepler-1110,1328,291.808022,38.622703,7.259999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1302,305,290.989241,50.30806,7.27e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-790,1678,286.917117,38.872221,7.27e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-776,1654,287.27263999999997,41.635559,7.27e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1135,1034,286.002968,44.756592,7.28e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1457,1804,283.770601,42.027245,7.28e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-108,374,294.559169,46.062325,7.29e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-556,1250,290.529444,38.942671000000004,7.29e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1382,608,295.377379,39.048031,7.3e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-524,2861,296.859217,49.162048,7.3e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-624,1609,295.193389,39.53967700000001,7.31e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-119,1427,295.946421,42.658924,7.33e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-462,934,299.821155,43.814274,7.33e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1598,2823,288.469102,46.78368,7.340000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1317,2459,291.611881,42.115971,7.340000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1607,2083,296.059869,42.656051,7.35e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-876,985,283.478199,43.383781,7.35e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-246,2008,296.483427,42.663429,7.359999999999998e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-521,2855,298.816376,43.998039,7.37e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-240,2663,291.158774,40.750263000000004,7.38e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1097,1316,281.594148,42.596416,7.38e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-401,2754,290.0827490000001,50.863483,7.39e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1498,3406,284.77811,44.916782,7.4e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1232,831,296.550043,49.102321999999994,7.4e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-985,891,290.144308,44.049953,7.41e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-854,876,293.351293,43.13464000000001,7.41e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1031,1012,296.0897470000001,48.955376,7.41e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-380,2604,282.3946160000001,48.75914,7.41e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-178,1555,287.101089,46.896477000000004,7.41e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-290,1972,286.409984,42.681553,7.41e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-357,2196,291.243104,44.008720000000004,7.41e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-301,2045,283.982968,49.23299,7.420000000000002e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-594,2883,288.921586,49.762035,7.420000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-170,1539,284.5211930000001,41.629604,7.43e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1278,1296,282.956935,42.825619,7.43e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-297,2036,283.209159,48.777645,7.45e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-143,33,298.067706,49.412605,7.459999999999998e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-498,1242,290.35812799999997,44.518753000000004,7.459999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-849,871,290.851779,48.52133900000001,7.47e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-500,3425,295.951366,43.852051,7.47e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-574,426,290.247043,52.149136,7.47e-07,1,01/01/2016,,,exoplanet, ,,0,,
HATS-23,3120,286.3666990000001,-50.067352,7.47e-07,1,01/01/2017,,,exoplanet, ,,0,,
Kepler-751,3045,294.843831,44.077686,7.48e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-522,2856,288.153996,44.068821,7.49e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-957,789,290.156346,48.81899600000001,7.49e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-157,1249,291.097225,38.875609000000004,7.49e-07,3,01/01/2016,,,exoplanet, ,,0,,
Kepler-163,1459,295.002819,46.98732800000001,7.5e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-280,1952,291.39051,42.180588,7.51e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1441,2790,293.71912599999996,43.12459000000001,7.51e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-582,3090,297.503687,41.057021,7.51e-07,1,01/01/2016,,,exoplanet, ,,0,,
BD+48 740,3441,40.742569,48.930061,7.520000000000002e-07,1,01/01/2018,,,exoplanet, ,,0,,
Kepler-1461,1810,285.830458,43.198395,7.520000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-797,1693,297.208965,41.781708,7.520000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-306,2124,288.538671,40.61614,7.529999999999998e-07,4,01/01/2014,,,exoplanet, ,,0,,
Kepler-749,3079,299.89723,43.903908,7.529999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1316,319,298.835871,40.293136,7.529999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1653,3148,296.45775499999996,41.266024,7.55e-07,1,01/01/2017,,,exoplanet, ,,0,,
Kepler-701,1630,288.99418199999997,41.633278000000004,7.55e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1593,2819,300.48818,44.46067,7.55e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-571,424,286.55102,49.418743,7.559999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1300,303,289.033022,40.086887,7.57e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-634,1620,291.195065,40.702706,7.57e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1214,814,285.142638,49.800667,7.57e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-573,3419,289.521162,51.237316,7.58e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-906,1070,291.405561,40.125487,7.58e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1095,3223,293.262447,41.365114,7.58e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1156,1343,288.9240240000001,46.057632,7.590000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
TYC 1422-614-1,2148,154.277798,19.558472000000002,7.590000000000002e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-207,1558,290.030517,42.16605,7.6e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1390,617,298.662345,48.248764,7.6e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-770,1672,286.49042799999995,38.374907,7.609999999999998e-07,3,01/01/2016,,,exoplanet, ,,0,,
Kepler-794,1691,288.133701,38.996881,7.629999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1151,1337,292.247793,47.878452,7.629999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1108,1326,296.042339,45.985146,7.64e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1244,1128,282.301216,46.516201,7.64e-07,1,01/01/2016,,,exoplanet, ,,0,,
CoRoT-29,13,278.90210299999995,6.4796510000000005,7.65e-07,1,01/01/2015,,,exoplanet, ,,0,,
BD-13 2130,676,114.288458,-13.906639000000002,7.66e-07,1,01/01/2007,,,exoplanet, ,,0,,
Kepler-1205,542,290.27970899999997,41.515049,7.66e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1362,499,288.538542,40.877113,7.67e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-204,1951,285.347187,41.761925,7.690000000000002e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-916,1177,290.9833220000001,45.973301,7.690000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-41,1155,294.513229,45.981644,7.7e-07,1,01/01/2011,,,exoplanet, ,,0,,
Kepler-1293,296,290.025921,48.335949,7.7e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1397,622,299.675859,47.075844000000004,7.7e-07,1,01/01/2016,,,exoplanet, ,,0,,
CoRoT-19,8,97.033582,-0.170681,7.7e-07,1,01/01/2011,,,exoplanet, ,,0,,
Kepler-926,1185,289.679343,40.700466,7.709999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1320,409,288.4335910000001,40.380875,7.709999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-555,3432,285.51685200000014,38.932408,7.72e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-342,1007,292.678083,46.72671500000001,7.72e-07,4,01/01/2016,,,exoplanet, ,,0,,
Kepler-879,3178,295.806573,50.909797999999995,7.72e-07,1,01/01/2016,,,exoplanet, ,,0,,
HATS-39,3218,112.41928899999999,-29.937889000000002,7.729999999999998e-07,1,01/01/2018,,,exoplanet, ,,0,,
Kepler-1620,2070,297.270876,46.928416999999996,7.729999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-966,797,297.270578,50.121811,7.729999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-311,2133,282.06129,47.085491,7.74e-07,2,01/01/2014,,,exoplanet, ,,0,,
BD+15 2375,977,176.482174,14.616381,7.74e-07,1,01/01/2016,,,exoplanet, ,,0,,
HATS-16,2639,358.55871,-30.012999,7.74e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-257,2839,297.315994,46.023269,7.75e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-230,329,285.71853799999997,48.505859,7.75e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-548,2962,299.90591,45.439678,7.76e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1198,535,288.834008,44.838249,7.77e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-516,2857,295.608779,38.735735999999996,7.77e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-725,2943,283.977492,44.811562,7.78e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-840,784,296.507394,49.457291,7.78e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1226,826,296.376909,50.621468,7.790000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-443,1894,288.610544,49.968632,7.790000000000002e-07,1,01/01/2015,,,exoplanet, ,,0,,
KOI-351,3370,284.433492,49.305161,7.8e-07,8,01/01/2017,,,exoplanet, ,,0,,
Kepler-222,240,287.9061,46.937767,7.809999999999998e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-760,1661,287.593209,44.179417,7.82e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-224,222,290.934287,47.357601,7.83e-07,4,01/01/2014,,,exoplanet, ,,0,,
Kepler-655,2928,297.259092,46.843193,7.83e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-963,3190,296.752973,45.0411,7.86e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1448,2797,287.867389,50.595585,7.86e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-529,2868,285.888369,47.880386,7.87e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-250,2740,289.594765,44.141953,7.88e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1539,2268,284.219433,44.268543,7.88e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-85,1380,290.973429,45.290318,7.890000000000002e-07,4,01/01/2014,,,exoplanet, ,,0,,
Kepler-393,2690,290.995257,45.192215000000004,7.890000000000002e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-285,1960,291.390905,48.065609,7.890000000000002e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-647,2917,284.788295,44.591675,7.890000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-735,3076,284.688884,46.172249,7.9e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-377,2599,295.422002,38.735690999999996,7.909999999999998e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1549,2546,286.05242599999997,39.09605300000001,7.92e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1398,694,294.8661850000001,48.638985,7.93e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-559,3416,296.63683399999996,43.802792,7.93e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-591,2880,286.024025,48.43177,7.93e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-793,1681,295.21664,38.774343,7.94e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1454,1801,284.2233310000001,48.831771999999994,7.95e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1261,1144,285.23245,48.806721,7.95e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1030,1011,293.681915,45.817559,7.95e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-768,1669,294.115656,38.393485,7.95e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-148,43,289.786216,46.858788,7.96e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-172,1542,283.368413,41.821857,7.96e-07,4,01/01/2014,,,exoplanet, ,,0,,
Kepler-1123,1021,294.517667,50.670398999999996,7.96e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-848,870,293.288273,48.811619,7.970000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1109,1327,291.64624399999997,39.396623999999996,7.970000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-544,2958,294.029098,39.05184600000001,7.970000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-146,39,294.110756,38.710229999999996,7.990000000000002e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-23,847,294.218924,49.479225,8e-07,3,01/01/2011,,,exoplanet, ,,0,,
Kepler-17,1065,298.39527400000014,47.815006,8e-07,1,01/01/2011,,,exoplanet, ,,0,,
HATS-41,3220,103.517418,-27.050388,8e-07,1,01/01/2018,,,exoplanet, ,,0,,
Kepler-248,2736,293.061384,43.581356,8e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-361,2497,296.803453,46.741153999999995,8e-07,2,01/01/2014,,,exoplanet, ,,0,,
KOI-217,1365,294.865505,46.285854,8e-07,1,01/01/2010,,,exoplanet, ,,0,,
Kepler-1428,2776,297.642262,49.59497800000001,8.02e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1571,2802,300.935406,45.596546000000004,8.02e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-214,1330,284.754851,44.956032,8.04e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-980,810,294.613008,45.060169,8.04e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-650,2920,289.000875,45.154270000000004,8.05e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-583,1598,282.11133,42.354504,8.05e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-861,881,292.353929,46.226279999999996,8.06e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-376,2597,291.607165,38.410385999999995,8.06e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-862,882,297.779266,46.492740999999995,8.06e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-480,936,294.4639,49.765046999999996,8.06e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-915,1175,290.592077,45.737137,8.06e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1416,710,298.663468,43.894073,8.070000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1206,543,295.938407,49.791145,8.070000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
MOA-2010-BLG-328L,3040,269.496333,-30.715175,8.1e-07,1,01/01/2013,,,exoplanet, ,,0,,
Kepler-173,1545,294.646695,41.884106,8.1e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-262,2830,290.728675,37.252649,8.1e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-706,1646,291.760406,41.944077,8.1e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1633,2340,288.515202,44.923225,8.109999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1167,1351,298.3027140000001,47.694023,8.109999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-623,1583,296.986721,47.47739,8.109999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1195,532,284.351087,40.852979,8.12e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1617,2067,287.93721899999997,46.418490999999996,8.13e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1264,1146,289.88437799999997,45.211502,8.140000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1602,2826,293.5808580000001,40.427478,8.15e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-430,1885,292.808636,49.579445,8.159999999999998e-07,2,01/01/2015,,,exoplanet, ,,0,,
Kepler-1301,304,286.6041830000001,42.440319,8.159999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
HATS-45,3274,101.994293,-21.910694,8.179999999999998e-07,1,01/01/2018,,,exoplanet, ,,0,,
Kepler-268,1860,291.976175,38.055075,8.179999999999998e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1118,732,299.965664,44.160896,8.179999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-825,768,294.769908,39.398514,8.2e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-1394,620,283.4532,45.084140999999995,8.2e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-929,1188,298.481124,41.615332,8.2e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1133,1032,293.322404,42.867470000000004,8.21e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1336,405,296.277711,46.899857,8.22e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-562,1256,290.119627,46.273811,8.22e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-867,886,287.285313,51.249981,8.240000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1532,2261,296.902813,41.198190999999994,8.240000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-233,333,296.3665220000001,51.319523,8.25e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-635,1621,289.773247,40.800724,8.259999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-802,1697,286.015855,45.007767,8.28e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1252,1135,298.9503180000001,46.692799,8.28e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-903,1093,288.771018,40.664176,8.29e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-1177,1359,286.671437,49.406288,8.29e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1174,1357,281.8314450000001,42.298916,8.29e-07,1,01/01/2016,,,exoplanet, ,,0,,
HATS-8,3042,294.941746,-25.748317999999998,8.29e-07,1,01/01/2015,,,exoplanet, ,,0,,
Kepler-564,435,296.8383790000001,46.626404,8.3e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-887,988,290.090807,39.816989,8.31e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-545,2960,290.566303,40.692045,8.31e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1608,2084,295.563558,39.417606,8.32e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-839,783,291.0746759999999,45.242584,8.33e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-581,433,295.432782,40.648247,8.33e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-552,2968,290.747687,48.242012,8.340000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-487,1231,295.2872220000001,41.22197,8.35e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-1073,1211,294.1527,38.233048,8.37e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-1021,1002,295.204905,42.559681,8.37e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1612,2088,291.250279,45.655075,8.37e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1043,1103,281.662983,47.568584,8.38e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-726,2944,291.717311,44.887306,8.38e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1386,611,280.823394,42.636055999999996,8.38e-07,1,01/01/2016,,,exoplanet, ,,0,,
HATS-32,3408,346.075073,-21.271938000000002,8.39e-07,1,01/01/2016,,,exoplanet, ,,0,,
CoRoT-16,6,278.524691,-6.0025949999999995,8.4e-07,1,01/01/2011,,,exoplanet, ,,0,,
WASP-142,3345,140.506393,-23.946169,8.4e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-813,1704,285.662694,48.435371,8.4e-07,1,01/01/2016,,,exoplanet, ,,0,,
HATS-27,2363,193.55256,-46.587715,8.4e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-160,1454,287.773581,42.869285999999995,8.41e-07,2,01/01/2014,,,exoplanet, ,,0,,
HAT-P-65,3330,315.905487,11.989403999999999,8.41e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1595,3067,285.722721,43.009479999999996,8.41e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-631,1617,296.88575699999996,40.228233,8.43e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-76,379,294.192118,39.619003,8.440000000000002e-07,1,01/01/2013,,,exoplanet, ,,0,,
Kepler-1645,2353,297.479473,48.418571,8.440000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1309,2457,298.735235,40.764155,8.45e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-837,781,285.24667,45.950195,8.459999999999998e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-811,1710,285.42427299999997,47.834614,8.47e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-921,1181,284.616205,49.190811,8.47e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-386,2280,289.858871,48.693855,8.47e-07,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1093,1312,284.978013,41.420165999999995,8.48e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-721,2939,284.430506,44.48053400000001,8.48e-07,1,01/01/2016,,,exoplanet, ,,0,,
KIC 5437945,2246,288.474857,40.651357,8.48e-07,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-253,2747,291.841992,44.858089,8.49e-07,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1503,3407,293.727175,42.806759,8.5e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1344,414,287.086297,46.945816,8.51e-07,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1533,2262,295.975556,44.713445,8.520000000000002e-07,1,01/01/2016,,,exoplanet, ,,0,,
