name,Unnamed: 0,date,dec,dist,mabs,mapp,ra,subtype,type,commentary,importance,teff_val,mass
COSMOS2251DEB,3311,1993-01-01,-3.625864261482613,2.250512302999792e-19,,,266.031109421376,debris,satellite, ,0,,
COSMOS2251DEB,3312,1993-01-01,28.132567379610034,2.285210299931121e-19,,,49.97974305952861,debris,satellite, ,0,,
COSMOS2251DEB,3313,1993-01-01,-62.091618514189605,2.2551659867690157e-19,,,338.52090547261423,debris,satellite, ,0,,
COSMOS2251DEB,3314,1993-01-01,-0.5547807682664854,2.210926877412962e-19,,,283.62069354429326,debris,satellite, ,0,,
COSMOS2251DEB,3315,1993-01-01,-8.929474451523742,2.2692556797343884e-19,,,156.8039427410187,debris,satellite, ,0,,
COSMOS2251DEB,3316,1993-01-01,-70.24405618005629,2.317216666504401e-19,,,134.07011270427515,debris,satellite, ,0,,
COSMOS2251DEB,3317,1993-01-01,60.36006166187328,2.2889833842593892e-19,,,130.60001202337014,debris,satellite, ,0,,
COSMOS2251DEB,3318,1993-01-01,71.0032449262596,2.3046795844618696e-19,,,184.2259165602,debris,satellite, ,0,,
COSMOS2251DEB,3319,1993-01-01,-12.515638645352027,2.272125049613221e-19,,,334.0458335848346,debris,satellite, ,0,,
COSMOS2251DEB,3320,1993-01-01,-51.245583336522884,2.3071656701547425e-19,,,30.56979709792797,debris,satellite, ,0,,
COSMOS2251DEB,3321,1993-01-01,74.16251665167026,2.335434575065028e-19,,,52.17167765596236,debris,satellite, ,0,,
COSMOS2251DEB,3322,1993-01-01,-14.940186116478932,2.2921566683270864e-19,,,226.89953606715764,debris,satellite, ,0,,
COSMOS2251DEB,3323,1993-01-01,17.895019521845363,2.359163124506801e-19,,,143.8634318683761,debris,satellite, ,0,,
COSMOS2251DEB,3324,1993-01-01,48.45064643740676,2.4826015435009077e-19,,,100.66168292974095,debris,satellite, ,0,,
COSMOS2251DEB,3325,1993-01-01,29.01179575231073,2.286630998681761e-19,,,121.68204206204071,debris,satellite, ,0,,
COSMOS2251DEB,3326,1993-01-01,-66.75035942715988,2.304222165901821e-19,,,300.9537519126124,debris,satellite, ,0,,
COSMOS2251DEB,3327,1993-01-01,19.868565504265558,2.321476261133974e-19,,,60.33255965095128,debris,satellite, ,0,,
COSMOS2251DEB,3328,1993-01-01,67.22879226132811,2.2475147611653755e-19,,,215.7079304778963,debris,satellite, ,0,,
COSMOS2251DEB,3329,1993-01-01,73.60094992159914,2.2984311446675885e-19,,,182.5981591542381,debris,satellite, ,0,,
COSMOS2251DEB,3330,1993-01-01,72.97505223181895,2.482592680076065e-19,,,249.2346233583461,debris,satellite, ,0,,
COSMOS2251DEB,3331,1993-01-01,-6.137612528424608,2.2957107786377486e-19,,,286.9359428923066,debris,satellite, ,0,,
COSMOS2251DEB,3332,1993-01-01,-20.438637094919237,2.307130831961897e-19,,,318.74127021747523,debris,satellite, ,0,,
COSMOS2251DEB,3333,1993-01-01,-73.9266280729852,2.337399481045641e-19,,,69.7815658537281,debris,satellite, ,0,,
COSMOS2251DEB,3334,1993-01-01,20.85565349365368,2.3130414883621017e-19,,,210.82917364744824,debris,satellite, ,0,,
COSMOS2251DEB,3335,1993-01-01,69.58113687468733,2.280859881817907e-19,,,103.67609128618523,debris,satellite, ,0,,
COSMOS2251DEB,3336,1993-01-01,0.7461038363376247,2.296017515203549e-19,,,254.05214440072285,debris,satellite, ,0,,
COSMOS2251DEB,3337,1993-01-01,11.838745129717749,2.309421360381101e-19,,,321.1179426477752,debris,satellite, ,0,,
COSMOS2251DEB,3338,1993-01-01,-20.29327151585989,2.2331892237802645e-19,,,331.3626642334304,debris,satellite, ,0,,
COSMOS2251DEB,3339,1993-01-01,-66.17710682976492,2.268128636832873e-19,,,253.1038892861725,debris,satellite, ,0,,
COSMOS2251DEB,3340,1993-01-01,15.517312159453773,2.341650653207106e-19,,,275.24707623150846,debris,satellite, ,0,,
COSMOS2251DEB,3341,1993-01-01,-3.8129547845341536,2.2658965965505464e-19,,,358.4747843652114,debris,satellite, ,0,,
COSMOS2251DEB,3342,1993-01-01,-41.94221750997046,2.301957400446907e-19,,,108.31831133004108,debris,satellite, ,0,,
COSMOS2251DEB,3343,1993-01-01,-40.42042117596363,2.311829798958717e-19,,,359.06263471736986,debris,satellite, ,0,,
COSMOS2251DEB,3344,1993-01-01,-31.558376797364588,2.373561532364843e-19,,,95.42389414216656,debris,satellite, ,0,,
COSMOS2251DEB,3345,1993-01-01,64.61410634222196,2.296277645137227e-19,,,210.1559033775693,debris,satellite, ,0,,
COSMOS2251DEB,3346,1993-01-01,-70.39877949508103,2.303880031280553e-19,,,343.0912572849841,debris,satellite, ,0,,
COSMOS2251DEB,3347,1993-01-01,3.3990362355583423,2.3054429353634013e-19,,,334.98077504262983,debris,satellite, ,0,,
COSMOS2251DEB,3348,1993-01-01,-73.816172856265,2.314815759982314e-19,,,75.15552272773293,debris,satellite, ,0,,
COSMOS2251DEB,3349,1993-01-01,-5.271055920680703,2.311184750865689e-19,,,359.7369590581875,debris,satellite, ,0,,
COSMOS2251DEB,3350,1993-01-01,46.5697133106808,2.2917107236325286e-19,,,225.4776577131761,debris,satellite, ,0,,
COSMOS2251DEB,3351,1993-01-01,58.06425583129171,2.294617936341396e-19,,,249.45577548783908,debris,satellite, ,0,,
COSMOS2251DEB,3352,1993-01-01,52.47277156950711,2.3055036052064703e-19,,,308.8583442846648,debris,satellite, ,0,,
COSMOS2251DEB,3353,1993-01-01,-72.90454491237206,2.265358798367166e-19,,,20.33438822276358,debris,satellite, ,0,,
COSMOS2251DEB,3354,1993-01-01,-24.82706444872888,2.2901917427006053e-19,,,101.00698893884564,debris,satellite, ,0,,
COSMOS2251DEB,3355,1993-01-01,-61.13063936796134,2.298043823820686e-19,,,136.9732208631686,debris,satellite, ,0,,
COSMOS2251DEB,3356,1993-01-01,0.054158054613710566,2.2993118305383724e-19,,,66.27708048693198,debris,satellite, ,0,,
COSMOS2251DEB,3357,1993-01-01,-46.050595835161324,2.304255289358689e-19,,,347.97404007683355,debris,satellite, ,0,,
COSMOS2251DEB,3358,1993-01-01,27.536307045441607,2.300977688003917e-19,,,213.3427663160181,debris,satellite, ,0,,
COSMOS2251DEB,3359,1993-01-01,65.83186063499164,2.2568590027637148e-19,,,269.5538360632815,debris,satellite, ,0,,
COSMOS2251DEB,3360,1993-01-01,60.22465192138219,2.3752492249050003e-19,,,278.2592019825667,debris,satellite, ,0,,
COSMOS2251DEB,3361,1993-01-01,70.21204154164008,2.324465081235612e-19,,,173.162012107203,debris,satellite, ,0,,
COSMOS2251DEB,3362,1993-01-01,-47.11117054223407,2.2650657491092447e-19,,,233.5499937007706,debris,satellite, ,0,,
COSMOS2251DEB,3363,1993-01-01,61.38240688644477,2.3490348397911447e-19,,,314.5805899622191,debris,satellite, ,0,,
COSMOS2251DEB,3364,1993-01-01,45.33553399347704,2.2713792414832763e-19,,,298.30469647714773,debris,satellite, ,0,,
COSMOS2251DEB,3365,1993-01-01,-48.44550517548153,2.302426758141992e-19,,,290.487034707201,debris,satellite, ,0,,
COSMOS2251DEB,3366,1993-01-01,47.507852869030025,2.274316639350045e-19,,,126.08382789957537,debris,satellite, ,0,,
COSMOS2251DEB,3367,1993-01-01,70.6501770116693,2.2733263010164874e-19,,,60.69676053223228,debris,satellite, ,0,,
COSMOS2251DEB,3368,1993-01-01,74.01871232701892,2.2959809036213697e-19,,,197.6493754734039,debris,satellite, ,0,,
COSMOS2251DEB,3369,1993-01-01,62.46899909339693,2.2847077388620016e-19,,,40.37718690323111,debris,satellite, ,0,,
COSMOS2251DEB,3370,1993-01-01,67.55625712551148,2.32795747948476e-19,,,344.57483625515937,debris,satellite, ,0,,
COSMOS2251DEB,3371,1993-01-01,73.99726013524179,2.349333117464912e-19,,,63.72229791166852,debris,satellite, ,0,,
COSMOS2251DEB,3372,1993-01-01,35.125365431144125,2.3310062537845233e-19,,,155.39975217805332,debris,satellite, ,0,,
COSMOS2251DEB,3373,1993-01-01,39.750712235681895,2.34294935058797e-19,,,349.8007188252958,debris,satellite, ,0,,
COSMOS2251DEB,3374,1993-01-01,-4.114258459798807,2.467457514912296e-19,,,165.7248690761239,debris,satellite, ,0,,
COSMOS2251DEB,3375,1993-01-01,-32.2648507430939,2.2773745924635016e-19,,,7.614480363892188,debris,satellite, ,0,,
COSMOS2251DEB,3376,1993-01-01,-70.32616543187495,2.289463536357367e-19,,,244.2104269803336,debris,satellite, ,0,,
COSMOS2251DEB,3377,1993-01-01,-58.249237964030655,2.243557974608777e-19,,,15.07625679796079,debris,satellite, ,0,,
COSMOS2251DEB,3378,1993-01-01,-66.60471699874466,2.3069668450126004e-19,,,284.93132043782236,debris,satellite, ,0,,
COSMOS2251DEB,3379,1993-01-01,14.339466863479295,2.2647839834964423e-19,,,288.0756052651354,debris,satellite, ,0,,
COSMOS2251DEB,3380,1993-01-01,17.562406513821212,2.2502071981529763e-19,,,90.70785548206987,debris,satellite, ,0,,
COSMOS2251DEB,3381,1993-01-01,3.184544579032228,2.29105456264816e-19,,,317.3130029480552,debris,satellite, ,0,,
COSMOS2251DEB,3382,1993-01-01,-61.970707975785075,2.3060712011556696e-19,,,1.1373569090138302,debris,satellite, ,0,,
COSMOS2251DEB,3383,1993-01-01,-42.10559867051251,2.27585662243035e-19,,,128.03458407332673,debris,satellite, ,0,,
COSMOS2251DEB,3384,1993-01-01,-28.138513895004692,2.3096950405184323e-19,,,5.647575062624446,debris,satellite, ,0,,
COSMOS2251DEB,3385,1993-01-01,-52.9498764889839,2.309928411604517e-19,,,28.54734126764912,debris,satellite, ,0,,
COSMOS2251DEB,3386,1993-01-01,46.47187416593633,2.316731972423317e-19,,,200.51286091098146,debris,satellite, ,0,,
COSMOS2251DEB,3387,1993-01-01,21.19805006491062,2.2666163199950996e-19,,,337.56385418008,debris,satellite, ,0,,
COSMOS2251DEB,3388,1993-01-01,-47.3392165865026,2.303904596189363e-19,,,319.99268917767813,debris,satellite, ,0,,
COSMOS2251DEB,3389,1993-01-01,0.1974784534633005,2.3974758247787137e-19,,,218.82273543748548,debris,satellite, ,0,,
COSMOS2251DEB,3390,1993-01-01,-63.82746243054561,2.300447098477811e-19,,,162.4273549971428,debris,satellite, ,0,,
COSMOS2251DEB,3391,1993-01-01,11.476459294143215,2.2850193329647425e-19,,,301.11094365892194,debris,satellite, ,0,,
COSMOS2251DEB,3392,1993-01-01,-44.17406991867329,2.29761652375213e-19,,,297.3265290023931,debris,satellite, ,0,,
COSMOS2251DEB,3393,1993-01-01,14.534910515772022,2.2875934503664783e-19,,,32.4271602097349,debris,satellite, ,0,,
COSMOS2251DEB,3394,1993-01-01,-45.4204136060614,2.4131292351497556e-19,,,166.20575270858478,debris,satellite, ,0,,
COSMOS2251DEB,3395,1993-01-01,-17.382885442147277,2.3118573435170037e-19,,,143.5781072299507,debris,satellite, ,0,,
COSMOS2251DEB,3396,1993-01-01,-25.556088269993683,2.3518473516318887e-19,,,110.94729876453562,debris,satellite, ,0,,
COSMOS2251DEB,3397,1993-01-01,47.95754270732938,2.4591268877464856e-19,,,223.17085445124093,debris,satellite, ,0,,
COSMOS2251DEB,3398,1993-01-01,-51.749346402346646,2.293253148142628e-19,,,293.7744094712072,debris,satellite, ,0,,
COSMOS2251DEB,3399,1993-01-01,-50.69210833579225,2.280083539064777e-19,,,89.77584609921257,debris,satellite, ,0,,
COSMOS2251DEB,3400,1993-01-01,-59.92616005395063,2.329258860461846e-19,,,124.91726710604034,debris,satellite, ,0,,
COSMOS2251DEB,3401,1993-01-01,50.899146802000296,2.3168180708356914e-19,,,6.589531058938334,debris,satellite, ,0,,
COSMOS2251DEB,3402,1993-01-01,-73.72902607837034,2.292857775120425e-19,,,245.4519055639513,debris,satellite, ,0,,
COSMOS2251DEB,3403,1993-01-01,73.48275939491062,2.3527869149088484e-19,,,338.3091070886729,debris,satellite, ,0,,
COSMOS2251DEB,3404,1993-01-01,69.64439162762912,2.2885367222188445e-19,,,197.11205889986343,debris,satellite, ,0,,
COSMOS2251DEB,3405,1993-01-01,-67.80538462246078,2.315985953874649e-19,,,139.64009773130988,debris,satellite, ,0,,
COSMOS2251DEB,3406,1993-01-01,54.05123832756799,2.3108703252344784e-19,,,157.35148957579452,debris,satellite, ,0,,
COSMOS2251DEB,3407,1993-01-01,73.62766372972808,2.285583239648184e-19,,,99.96631258261316,debris,satellite, ,0,,
COSMOS2251DEB,3408,1993-01-01,-35.96435652344996,2.31344620102765e-19,,,143.55122341856952,debris,satellite, ,0,,
COSMOS2251DEB,3409,1993-01-01,-62.956043210274544,2.3100338286659876e-19,,,24.340177951320467,debris,satellite, ,0,,
COSMOS2251DEB,3410,1993-01-01,-57.19902568171546,2.314496567681582e-19,,,47.6376454243271,debris,satellite, ,0,,
COSMOS2251DEB,3411,1993-01-01,-7.419491398927589,2.304984806924043e-19,,,114.13494538462282,debris,satellite, ,0,,
COSMOS2251DEB,3412,1993-01-01,-50.622715101659146,2.3079047729578993e-19,,,356.4385685763446,debris,satellite, ,0,,
COSMOS2251DEB,3413,1993-01-01,-30.796989081397253,2.304658338172825e-19,,,350.7579028286012,debris,satellite, ,0,,
COSMOS2251DEB,3414,1993-01-01,-31.75689781989781,2.3071492135069963e-19,,,68.12184082266107,debris,satellite, ,0,,
COSMOS2251DEB,3415,1993-01-01,67.97987394022857,2.315868687588791e-19,,,200.97403056268,debris,satellite, ,0,,
COSMOS2251DEB,3416,1993-01-01,-22.118496466326555,2.311499747471962e-19,,,352.8305131346438,debris,satellite, ,0,,
COSMOS2251DEB,3417,1993-01-01,-44.142574581998545,2.3337519750904803e-19,,,155.6046921380231,debris,satellite, ,0,,
COSMOS2251DEB,3418,1993-01-01,-65.13887045765469,2.3698151584374016e-19,,,317.4145247360475,debris,satellite, ,0,,
COSMOS2251DEB,3419,1993-01-01,12.812145129989036,2.3553732794047474e-19,,,206.59940544086385,debris,satellite, ,0,,
COSMOS2251DEB,3420,1993-01-01,52.021901898299205,2.318814666470261e-19,,,47.126094820081775,debris,satellite, ,0,,
COSMOS2251DEB,3421,1993-01-01,71.86572499671523,2.342791505044511e-19,,,104.25708176095527,debris,satellite, ,0,,
COSMOS2251DEB,3422,1993-01-01,56.53054975198339,2.281469792413003e-19,,,246.79196397405238,debris,satellite, ,0,,
COSMOS2251DEB,3423,1993-01-01,-54.507643434741354,2.3102601966101033e-19,,,107.44616699722404,debris,satellite, ,0,,
COSMOS2251DEB,3424,1993-01-01,-55.658273112686366,2.3007268167997065e-19,,,343.8707326524993,debris,satellite, ,0,,
COSMOS2251DEB,3425,1993-01-01,-34.46865721174714,2.307797884613299e-19,,,357.5875119865844,debris,satellite, ,0,,
COSMOS2251DEB,3426,1993-01-01,-62.85561896420039,2.3051651849831164e-19,,,52.14397072523349,debris,satellite, ,0,,
COSMOS2251DEB,3427,1993-01-01,-30.54998377298555,2.286499408370305e-19,,,352.58350924994346,debris,satellite, ,0,,
COSMOS2251DEB,3428,1993-01-01,-27.69573625690171,2.3126598171266305e-19,,,18.831124223916927,debris,satellite, ,0,,
COSMOS2251DEB,3429,1993-01-01,34.13410779984621,2.3631502892315305e-19,,,121.274245787959,debris,satellite, ,0,,
COSMOS2251DEB,3430,1993-01-01,59.325609114738796,2.2842369692527424e-19,,,159.92598164564416,debris,satellite, ,0,,
COSMOS2251DEB,3431,1993-01-01,-30.000406686166876,2.3081109538597853e-19,,,140.8012016570981,debris,satellite, ,0,,
COSMOS2251DEB,3432,1993-01-01,73.55281412889954,2.411887982404816e-19,,,350.55331537793137,debris,satellite, ,0,,
COSMOS2251DEB,3433,1993-01-01,63.02958393015145,2.3052895102844127e-19,,,161.96798414056656,debris,satellite, ,0,,
COSMOS2251DEB,3434,1993-01-01,-57.05794686409134,2.360476829830108e-19,,,262.3666994771776,debris,satellite, ,0,,
COSMOS2251DEB,3435,1993-01-01,-71.4120018811787,2.4210482490003153e-19,,,213.19575875693303,debris,satellite, ,0,,
COSMOS2251DEB,3436,1993-01-01,-27.714951885025158,2.514097324374435e-19,,,113.2262662126404,debris,satellite, ,0,,
COSMOS2251DEB,3437,1993-01-01,-31.36462740170446,2.2742240700127227e-19,,,219.220655176376,debris,satellite, ,0,,
COSMOS2251DEB,3438,1993-01-01,4.405981402033588,2.3150755447286396e-19,,,126.52545851840271,debris,satellite, ,0,,
COSMOS2251DEB,3439,1993-01-01,2.7285912373603445,2.3595690450700305e-19,,,226.87228422004668,debris,satellite, ,0,,
COSMOS2251DEB,3440,1993-01-01,48.68869833260699,2.329187728344725e-19,,,220.09562562170623,debris,satellite, ,0,,
COSMOS2251DEB,3441,1993-01-01,54.68192034788304,2.2582765933866355e-19,,,4.7112482711678965,debris,satellite, ,0,,
COSMOS2251DEB,3442,1993-01-01,19.06827653058409,2.2995322852945924e-19,,,51.98214884330986,debris,satellite, ,0,,
COSMOS2251DEB,3443,1993-01-01,62.442580075711355,2.267874975717377e-19,,,203.01377513503243,debris,satellite, ,0,,
COSMOS2251DEB,3444,1993-01-01,-2.591527477341998,2.243149124045191e-19,,,160.13214142191322,debris,satellite, ,0,,
COSMOS2251DEB,3445,1993-01-01,-37.802887805202715,2.3030033406701657e-19,,,252.45570809589955,debris,satellite, ,0,,
COSMOS2251DEB,3446,1993-01-01,-40.183253660855314,2.316342601150063e-19,,,92.98030431099345,debris,satellite, ,0,,
COSMOS2251DEB,3447,1993-01-01,5.558734268538841,2.3192770962227467e-19,,,115.14002800079014,debris,satellite, ,0,,
COSMOS2251DEB,3448,1993-01-01,-73.9224788659017,2.3011097409604725e-19,,,11.21714554113516,debris,satellite, ,0,,
COSMOS2251DEB,3449,1993-01-01,8.874171076254381,2.3093834415397216e-19,,,126.2238831787088,debris,satellite, ,0,,
COSMOS2251DEB,3450,1993-01-01,45.053586635611794,2.3116522622284195e-19,,,265.65025323427403,debris,satellite, ,0,,
COSMOS2251DEB,3451,1993-01-01,4.5939868303687765,2.418606733418661e-19,,,101.08237469047441,debris,satellite, ,0,,
COSMOS2251DEB,3452,1993-01-01,-40.20498040176547,2.3141354609368165e-19,,,133.58454992432246,debris,satellite, ,0,,
COSMOS2251DEB,3453,1993-01-01,28.5015140109639,2.3263215518504463e-19,,,212.69320321266525,debris,satellite, ,0,,
COSMOS2251DEB,3454,1993-01-01,-18.430454606493694,2.2972119368787923e-19,,,349.04106337781764,debris,satellite, ,0,,
COSMOS2251DEB,3455,1993-01-01,61.06973974602732,2.2989970816745856e-19,,,146.46284818173586,debris,satellite, ,0,,
COSMOS2251DEB,3456,1993-01-01,-1.2298665332765455,2.3188020417339326e-19,,,49.28989493331382,debris,satellite, ,0,,
COSMOS2251DEB,3457,1993-01-01,-51.809712511354476,2.284805297151384e-19,,,304.4102273086677,debris,satellite, ,0,,
COSMOS2251DEB,3458,1993-01-01,-72.37064045600782,2.30877290134457e-19,,,18.372118012676502,debris,satellite, ,0,,
COSMOS2251DEB,3459,1993-01-01,44.82982295751485,2.289564996709109e-19,,,201.02421765552663,debris,satellite, ,0,,
COSMOS2251DEB,3460,1993-01-01,68.01867980118234,2.308237082460022e-19,,,144.92679560016717,debris,satellite, ,0,,
COSMOS2251DEB,3461,1993-01-01,5.557262255276501,2.3140480897772565e-19,,,118.87337752247372,debris,satellite, ,0,,
COSMOS2251DEB,3462,1993-01-01,29.29810636670516,2.306985205560161e-19,,,312.29787858968103,debris,satellite, ,0,,
COSMOS2251DEB,3463,1993-01-01,-25.879896312475754,2.235837667723267e-19,,,223.1364972920165,debris,satellite, ,0,,
COSMOS2251DEB,3464,1993-01-01,63.81006986810442,2.312296772576834e-19,,,128.58311602837514,debris,satellite, ,0,,
COSMOS2251DEB,3465,1993-01-01,-32.167021754415714,2.427905102945657e-19,,,104.8505346527442,debris,satellite, ,0,,
COSMOS2251DEB,3466,1993-01-01,-73.4559264211337,2.358713294531648e-19,,,327.7059202983913,debris,satellite, ,0,,
COSMOS2251DEB,3467,1993-01-01,20.527614340644348,2.2407254257486376e-19,,,3.1473214228015842,debris,satellite, ,0,,
COSMOS2251DEB,3468,1993-01-01,-73.98471820127217,2.3328670027670004e-19,,,227.0802043290094,debris,satellite, ,0,,
COSMOS2251DEB,3469,1993-01-01,-53.849097413525236,2.296813738730008e-19,,,38.413461759255036,debris,satellite, ,0,,
COSMOS2251DEB,3470,1993-01-01,12.111026724919927,2.2916576704133657e-19,,,213.56332970414783,debris,satellite, ,0,,
COSMOS2251DEB,3471,1993-01-01,34.868548361727015,2.292420783576611e-19,,,8.575953817872659,debris,satellite, ,0,,
COSMOS2251DEB,3472,1993-01-01,-18.56493200194272,2.298137855561457e-19,,,266.37975526794867,debris,satellite, ,0,,
COSMOS2251DEB,3473,1993-01-01,-60.491316486193725,2.302489234917617e-19,,,291.37781873389656,debris,satellite, ,0,,
COSMOS2251DEB,3474,1993-01-01,-47.893601123271615,2.276427907281065e-19,,,325.84815893168184,debris,satellite, ,0,,
COSMOS2251DEB,3475,1993-01-01,-2.4732713649936624,2.31002304702593e-19,,,137.21969834632623,debris,satellite, ,0,,
COSMOS2251DEB,3476,1993-01-01,-47.64266339123989,2.2899739050388567e-19,,,84.31686957780528,debris,satellite, ,0,,
COSMOS2251DEB,3477,1993-01-01,-42.9754872655325,2.3173530434978985e-19,,,100.11579134523487,debris,satellite, ,0,,
COSMOS2251DEB,3478,1993-01-01,-69.20213479877854,2.269783602524719e-19,,,132.5607075445569,debris,satellite, ,0,,
COSMOS2251DEB,3479,1993-01-01,-71.75272088517052,2.232753766478721e-19,,,126.249766804239,debris,satellite, ,0,,
COSMOS2251DEB,3480,1993-01-01,-72.35137591529994,2.2040738658409625e-19,,,297.5570303953538,debris,satellite, ,0,,
COSMOS2251DEB,3481,1993-01-01,-54.65149236367114,2.2833311959463203e-19,,,295.5700538486765,debris,satellite, ,0,,
COSMOS2251DEB,3482,1993-01-01,-65.75389964037615,2.2604185820896945e-19,,,107.48321383471036,debris,satellite, ,0,,
COSMOS2251DEB,3483,1993-01-01,-39.76594067146293,2.2914461229306e-19,,,13.388500838579693,debris,satellite, ,0,,
COSMOS2251DEB,3484,1993-01-01,38.44013846118053,2.26795755409434e-19,,,311.1368254152012,debris,satellite, ,0,,
COSMOS2251DEB,3485,1993-01-01,-25.65564269129333,2.322442288524301e-19,,,171.09719329427492,debris,satellite, ,0,,
